Particle#, Time, Area, Convex Area, Perimeter, Convex Perim, xLF, xFmin, xFmax
6770, 1.290000E+2, 4.971770E+5, 5.078960E+5, 2.521336E+3, 2.503050E+3, 8.621453E+2, 7.461371E+2, 8.671849E+2
6771, 1.290000E+2, 4.062982E+5, 4.156191E+5, 2.273437E+3, 2.261456E+3, 7.240862E+2, 7.144317E+2, 7.404409E+2
6773, 1.290000E+2, 1.333821E+5, 1.384154E+5, 1.362170E+3, 1.322597E+3, 5.098146E+2, 3.424831E+2, 5.109538E+2
6776, 1.290000E+2, 3.460852E+5, 3.545672E+5, 2.101588E+3, 2.089549E+3, 6.807569E+2, 6.599611E+2, 6.848600E+2
6777, 1.290000E+2, 1.909853E+5, 1.963914E+5, 1.565127E+3, 1.546803E+3, 5.484518E+2, 4.622663E+2, 5.489443E+2
6778, 1.290000E+2, 3.439413E+5, 3.524233E+5, 2.084045E+3, 2.080348E+3, 6.721064E+2, 6.597101E+2, 6.805541E+2
6779, 1.290000E+2, 4.559786E+5, 4.655325E+5, 2.408465E+3, 2.391734E+3, 7.820131E+2, 7.433951E+2, 7.878927E+2
6782, 1.290000E+2, 2.933288E+5, 3.005525E+5, 1.927122E+3, 1.909464E+3, 6.242106E+2, 5.993889E+2, 6.349271E+2
6783, 1.290000E+2, 2.762716E+5, 2.840079E+5, 1.877189E+3, 1.864918E+3, 6.088792E+2, 5.927080E+2, 6.122004E+2
6786, 1.290000E+2, 1.079361E+5, 1.130626E+5, 1.226573E+3, 1.193835E+3, 4.232622E+2, 3.345085E+2, 4.549868E+2
6787, 1.290000E+2, 1.056990E+5, 1.106391E+5, 1.198729E+3, 1.138823E+3, 4.106534E+2, 3.499460E+2, 4.164847E+2
6793, 1.290000E+2, 1.424234E+5, 1.480160E+5, 1.361118E+3, 1.319024E+3, 4.542434E+2, 4.168226E+2, 4.554019E+2
6794, 1.290000E+2, 3.843008E+5, 3.928295E+5, 2.205161E+3, 2.195970E+3, 7.047772E+2, 6.951227E+2, 7.222808E+2
6795, 1.290000E+2, 2.489613E+5, 2.556724E+5, 1.784341E+3, 1.758516E+3, 6.007502E+2, 5.324833E+2, 6.109839E+2
6796, 1.290000E+2, 4.158987E+5, 4.246138E+5, 2.293760E+3, 2.279723E+3, 7.337407E+2, 7.240862E+2, 7.514374E+2
6799, 1.290000E+2, 2.820505E+5, 2.892276E+5, 1.904810E+3, 1.888687E+3, 6.082324E+2, 5.792690E+2, 6.374855E+2
6801, 1.290000E+2, 9.572568E+4, 9.978027E+4, 1.125645E+3, 1.091767E+3, 3.754725E+2, 3.413342E+2, 3.770172E+2
6802, 1.290000E+2, 2.991078E+5, 3.060519E+5, 1.940927E+3, 1.917631E+3, 6.178869E+2, 6.082324E+2, 6.410576E+2
6804, 1.290000E+2, 1.606924E+5, 1.663781E+5, 1.484753E+3, 1.472704E+3, 5.609254E+2, 3.660304E+2, 5.623640E+2
6806, 1.290000E+2, 2.877363E+5, 2.947270E+5, 1.918462E+3, 1.885714E+3, 6.275414E+2, 5.792690E+2, 6.325714E+2
6808, 1.300000E+2, 4.657655E+5, 4.772302E+5, 2.438742E+3, 2.425264E+3, 7.963596E+2, 7.555018E+2, 8.034171E+2
6809, 1.300000E+2, 3.898002E+5, 3.982356E+5, 2.218909E+3, 2.198248E+3, 7.144317E+2, 6.854683E+2, 7.315105E+2
6811, 1.300000E+2, 3.112250E+5, 3.188681E+5, 1.989953E+3, 1.971349E+3, 6.739215E+2, 6.089951E+2, 6.758813E+2
6813, 1.300000E+2, 1.276032E+5, 1.324500E+5, 1.373910E+3, 1.328679E+3, 5.302242E+2, 3.199206E+2, 5.435764E+2
6814, 1.300000E+2, 1.480160E+5, 1.563582E+5, 1.470011E+3, 1.436432E+3, 5.832756E+2, 3.533830E+2, 5.923122E+2
6815, 1.300000E+2, 3.936218E+5, 4.037815E+5, 2.239734E+3, 2.236239E+3, 7.079149E+2, 6.959144E+2, 7.469576E+2
6816, 1.300000E+2, 3.582023E+5, 3.705059E+5, 2.178389E+3, 2.128958E+3, 6.995638E+2, 6.609363E+2, 7.063606E+2
6817, 1.300000E+2, 3.222236E+5, 3.295872E+5, 2.020538E+3, 1.994568E+3, 6.716431E+2, 6.138030E+2, 6.775323E+2
6819, 1.300000E+2, 9.600530E+4, 1.000599E+5, 1.142531E+3, 1.094654E+3, 3.959496E+2, 3.276828E+2, 4.043394E+2
6820, 1.300000E+2, 1.181891E+5, 1.227563E+5, 1.266890E+3, 1.248083E+3, 4.642165E+2, 3.276828E+2, 4.692079E+2
6822, 1.300000E+2, 4.473102E+5, 4.574233E+5, 2.386868E+3, 2.371933E+3, 7.916869E+2, 7.416284E+2, 7.931351E+2
6823, 1.300000E+2, 1.756058E+5, 1.811984E+5, 1.503338E+3, 1.489127E+3, 4.827241E+2, 4.634152E+2, 4.949274E+2
6826, 1.300000E+2, 3.179360E+5, 3.263714E+5, 2.012911E+3, 1.992676E+3, 6.540139E+2, 6.292213E+2, 6.622975E+2
6827, 1.300000E+2, 1.089614E+5, 1.128295E+5, 1.209504E+3, 1.168395E+3, 4.280025E+2, 3.392585E+2, 4.388252E+2
6828, 1.300000E+2, 3.647269E+5, 3.719507E+5, 2.153172E+3, 2.123996E+3, 7.047772E+2, 6.565048E+2, 7.195003E+2
6833, 1.300000E+2, 2.510119E+5, 2.589813E+5, 1.805311E+3, 1.770767E+3, 6.327258E+2, 5.215158E+2, 6.335272E+2
6834, 1.300000E+2, 3.354593E+5, 3.438481E+5, 2.084296E+3, 2.069149E+3, 7.113519E+2, 6.356125E+2, 7.118829E+2
6835, 1.300000E+2, 4.009852E+5, 4.096537E+5, 2.254621E+3, 2.234636E+3, 7.255344E+2, 7.128774E+2, 7.390603E+2
6836, 1.300000E+2, 3.813182E+5, 3.895206E+5, 2.201434E+3, 2.186673E+3, 7.047772E+2, 6.854683E+2, 7.209291E+2
6837, 1.300000E+2, 1.641411E+5, 1.767709E+5, 1.629233E+3, 1.565918E+3, 6.313259E+2, 3.627189E+2, 6.392426E+2
6841, 1.300000E+2, 3.712516E+5, 3.795472E+5, 2.169835E+3, 2.147678E+3, 7.047772E+2, 6.758138E+2, 7.132539E+2
6842, 1.300000E+2, 3.364846E+5, 3.453395E+5, 2.063288E+3, 2.053692E+3, 6.718748E+2, 6.537437E+2, 6.832187E+2
6843, 1.300000E+2, 2.548335E+5, 2.610319E+5, 1.802975E+3, 1.766770E+3, 6.026135E+2, 5.562430E+2, 6.085414E+2
6845, 1.310000E+2, 8.910784E+4, 9.232355E+4, 1.087201E+3, 1.045513E+3, 3.618210E+2, 3.208571E+2, 3.715431E+2
6847, 1.310000E+2, 4.429293E+5, 4.525299E+5, 2.370871E+3, 2.345412E+3, 7.861838E+2, 7.277452E+2, 7.878927E+2
6848, 1.310000E+2, 2.815845E+5, 2.882023E+5, 1.896498E+3, 1.864416E+3, 5.985779E+2, 5.889235E+2, 6.198468E+2
6849, 1.310000E+2, 3.528894E+5, 3.605325E+5, 2.114390E+3, 2.099406E+3, 6.661593E+2, 6.565048E+2, 6.922361E+2
6854, 1.310000E+2, 2.908122E+5, 2.977097E+5, 1.919717E+3, 1.899664E+3, 6.082324E+2, 5.985779E+2, 6.352939E+2
6857, 1.310000E+2, 1.947137E+5, 2.006325E+5, 1.580458E+3, 1.563688E+3, 5.051805E+2, 4.915290E+2, 5.174803E+2
6858, 1.310000E+2, 1.625566E+5, 1.736950E+5, 1.532987E+3, 1.518138E+3, 6.049402E+2, 3.637519E+2, 6.079235E+2
6859, 1.310000E+2, 4.231690E+5, 4.326763E+5, 2.313909E+3, 2.312915E+3, 7.723586E+2, 6.951227E+2, 7.772341E+2
6861, 1.310000E+2, 4.090012E+5, 4.177629E+5, 2.279452E+3, 2.262123E+3, 7.372935E+2, 7.168068E+2, 7.443992E+2
6862, 1.310000E+2, 2.621970E+5, 2.686750E+5, 1.830615E+3, 1.798649E+3, 5.999391E+2, 5.680891E+2, 6.048533E+2
6863, 1.310000E+2, 4.103994E+5, 4.191610E+5, 2.287668E+3, 2.247283E+3, 7.304581E+2, 7.099810E+2, 7.539186E+2
6867, 1.310000E+2, 9.740344E+4, 1.017377E+5, 1.149820E+3, 1.101470E+3, 3.990970E+2, 3.240817E+2, 3.996956E+2
6868, 1.310000E+2, 3.376963E+5, 3.458521E+5, 2.061174E+3, 2.051500E+3, 6.838077E+2, 6.475454E+2, 6.881812E+2
6874, 1.310000E+2, 3.514913E+5, 3.593208E+5, 2.117382E+3, 2.084944E+3, 6.758524E+2, 6.690170E+2, 6.911548E+2
6875, 1.310000E+2, 1.362716E+5, 1.424700E+5, 1.402352E+3, 1.348451E+3, 4.999381E+2, 4.037215E+2, 5.054604E+2
6876, 1.310000E+2, 3.194274E+5, 3.276764E+5, 2.016213E+3, 2.000225E+3, 6.565048E+2, 6.275414E+2, 6.608203E+2
6878, 1.310000E+2, 4.538348E+5, 4.646004E+5, 2.404681E+3, 2.394080E+3, 7.674349E+2, 7.508001E+2, 7.886554E+2
6882, 1.320000E+2, 1.767243E+5, 1.828295E+5, 1.541261E+3, 1.512848E+3, 5.655596E+2, 4.127195E+2, 5.748279E+2
6883, 1.320000E+2, 3.542875E+5, 3.621171E+5, 2.120221E+3, 2.105527E+3, 6.854683E+2, 6.468503E+2, 7.071523E+2
6884, 1.320000E+2, 2.768308E+5, 2.842876E+5, 1.881803E+3, 1.866897E+3, 6.264697E+2, 5.578264E+2, 6.457690E+2
6885, 1.320000E+2, 2.903462E+5, 2.975232E+5, 1.920972E+3, 1.906200E+3, 6.275414E+2, 5.889235E+2, 6.328707E+2
6887, 1.320000E+2, 3.214780E+5, 3.302862E+5, 2.017990E+3, 2.012236E+3, 6.509728E+2, 6.364332E+2, 6.608203E+2
6888, 1.320000E+2, 3.472969E+5, 3.674766E+5, 2.176053E+3, 2.153519E+3, 7.112457E+2, 6.365490E+2, 7.282570E+2
6891, 1.320000E+2, 2.964979E+5, 3.041877E+5, 1.940976E+3, 1.927566E+3, 6.504128E+2, 5.933259E+2, 6.508762E+2
6892, 1.320000E+2, 1.557523E+5, 1.659121E+5, 1.533701E+3, 1.505443E+3, 5.867319E+2, 3.434485E+2, 5.971008E+2
6894, 1.320000E+2, 4.411583E+5, 4.519706E+5, 2.369278E+3, 2.363215E+3, 7.741351E+2, 7.349475E+2, 7.822545E+2
6895, 1.320000E+2, 4.594273E+5, 4.692143E+5, 2.419162E+3, 2.407818E+3, 8.205152E+2, 7.455385E+2, 8.228998E+2
6896, 1.320000E+2, 2.772037E+5, 2.844274E+5, 1.880210E+3, 1.865700E+3, 6.046120E+2, 5.875718E+2, 6.264311E+2
6897, 1.320000E+2, 3.881224E+5, 3.968841E+5, 2.228602E+3, 2.201647E+3, 7.180715E+2, 6.992645E+2, 7.339917E+2
6898, 1.320000E+2, 2.946338E+5, 3.026031E+5, 1.936342E+3, 1.921686E+3, 6.407969E+2, 6.080297E+2, 6.444657E+2
6899, 1.320000E+2, 3.026497E+5, 3.105259E+5, 1.959464E+3, 1.948497E+3, 6.321562E+2, 6.135424E+2, 6.490805E+2
6900, 1.320000E+2, 3.404926E+5, 3.488814E+5, 2.075897E+3, 2.070346E+3, 6.854683E+2, 6.468503E+2, 6.951903E+2
6903, 1.320000E+2, 4.507589E+5, 4.602662E+5, 2.390711E+3, 2.377358E+3, 7.723586E+2, 7.433951E+2, 7.801015E+2
6904, 1.320000E+2, 3.782422E+5, 3.869573E+5, 2.185775E+3, 2.167760E+3, 7.170964E+2, 6.956730E+2, 7.185928E+2
6905, 1.320000E+2, 1.467110E+5, 1.511850E+5, 1.379577E+3, 1.333516E+3, 4.620056E+2, 4.192556E+2, 4.659253E+2
6911, 1.320000E+2, 4.083488E+5, 4.185086E+5, 2.275079E+3, 2.266959E+3, 7.488693E+2, 7.127132E+2, 7.530496E+2
6913, 1.320000E+2, 3.854193E+5, 3.942742E+5, 2.210259E+3, 2.194734E+3, 7.267315E+2, 6.934525E+2, 7.299175E+2
6917, 1.320000E+2, 3.417975E+5, 3.491610E+5, 2.078726E+3, 2.062497E+3, 6.690170E+2, 6.553656E+2, 6.843097E+2
6918, 1.320000E+2, 3.879360E+5, 3.968375E+5, 2.227994E+3, 2.212489E+3, 7.577707E+2, 6.485399E+2, 7.646544E+2
6920, 1.320000E+2, 3.415179E+5, 3.498601E+5, 2.085204E+3, 2.056308E+3, 6.661593E+2, 6.565048E+2, 6.838367E+2
6924, 1.320000E+2, 9.507322E+4, 9.926762E+4, 1.132085E+3, 1.101741E+3, 4.027754E+2, 3.140313E+2, 4.074385E+2
6925, 1.320000E+2, 4.245672E+5, 4.332356E+5, 2.317829E+3, 2.299196E+3, 7.441193E+2, 7.372935E+2, 7.514374E+2
6930, 1.320000E+2, 4.089080E+5, 4.174832E+5, 2.273708E+3, 2.249900E+3, 7.337407E+2, 7.047772E+2, 7.481451E+2
6932, 1.320000E+2, 1.571504E+5, 1.627896E+5, 1.429172E+3, 1.398046E+3, 4.730696E+2, 4.344517E+2, 4.755219E+2
6934, 1.320000E+2, 1.221038E+5, 1.297936E+5, 1.306425E+3, 1.277037E+3, 4.507968E+2, 3.507087E+2, 4.683196E+2
6935, 1.330000E+2, 3.499067E+5, 3.596937E+5, 2.124768E+3, 2.088062E+3, 6.991583E+2, 6.526816E+2, 7.058392E+2
6936, 1.330000E+2, 3.406790E+5, 3.481823E+5, 2.076689E+3, 2.040823E+3, 6.738539E+2, 6.480378E+2, 6.835663E+2
6940, 1.330000E+2, 4.490811E+5, 4.589147E+5, 2.394041E+3, 2.370359E+3, 7.987250E+2, 7.304581E+2, 8.036487E+2
6942, 1.330000E+2, 1.178162E+5, 1.218242E+5, 1.240505E+3, 1.216977E+3, 4.151428E+2, 3.668703E+2, 4.339111E+2
6947, 1.330000E+2, 1.547270E+5, 1.602729E+5, 1.424181E+3, 1.401281E+3, 4.884589E+2, 4.192556E+2, 4.922821E+2
6948, 1.330000E+2, 9.302262E+4, 9.698400E+4, 1.111231E+3, 1.095195E+3, 3.861793E+2, 3.089435E+2, 3.891818E+2
6955, 1.330000E+2, 1.661917E+5, 1.710386E+5, 1.452256E+3, 1.426749E+3, 4.797988E+2, 4.494451E+2, 4.904863E+2
6957, 1.330000E+2, 2.840079E+5, 2.917909E+5, 1.898100E+3, 1.887432E+3, 6.084158E+2, 5.973132E+2, 6.275414E+2
6958, 1.330000E+2, 4.011717E+5, 4.097935E+5, 2.263928E+3, 2.247554E+3, 7.442351E+2, 6.829291E+2, 7.553957E+2
6959, 1.330000E+2, 3.969773E+5, 4.061584E+5, 2.250566E+3, 2.230958E+3, 7.230049E+2, 7.084749E+2, 7.333641E+2
6962, 1.330000E+2, 3.361118E+5, 3.435685E+5, 2.061425E+3, 2.041556E+3, 6.758138E+2, 6.371959E+2, 6.802162E+2
6964, 1.330000E+2, 2.793475E+5, 2.867110E+5, 1.880075E+3, 1.870237E+3, 6.135424E+2, 5.919550E+2, 6.215749E+2
6965, 1.330000E+2, 3.821570E+5, 3.910119E+5, 2.207536E+3, 2.188671E+3, 7.240862E+2, 6.758138E+2, 7.318291E+2
6966, 1.330000E+2, 3.958588E+5, 4.045738E+5, 2.237542E+3, 2.216679E+3, 7.421208E+2, 6.934525E+2, 7.426421E+2
6968, 1.330000E+2, 9.768307E+4, 1.015978E+5, 1.153131E+3, 1.090117E+3, 3.807632E+2, 3.455243E+2, 3.877433E+2
6969, 1.330000E+2, 4.324899E+5, 4.409719E+5, 2.346744E+3, 2.321903E+3, 7.714222E+2, 7.372935E+2, 7.766935E+2
6971, 1.330000E+2, 3.172836E+5, 3.250665E+5, 2.007447E+3, 1.978715E+3, 6.497660E+2, 6.273193E+2, 6.641994E+2
6974, 1.330000E+2, 4.280159E+5, 4.376630E+5, 2.332890E+3, 2.307894E+3, 7.509449E+2, 7.372935E+2, 7.553957E+2
6979, 1.330000E+2, 1.186551E+5, 1.228495E+5, 1.242416E+3, 1.214688E+3, 4.027754E+2, 3.891239E+2, 4.182708E+2
6981, 1.330000E+2, 4.392942E+5, 4.488947E+5, 2.361824E+3, 2.352411E+3, 7.530496E+2, 7.433951E+2, 7.695202E+2
6983, 1.330000E+2, 8.668440E+4, 9.083220E+4, 1.087201E+3, 1.052097E+3, 3.559125E+2, 3.166960E+2, 3.709156E+2
6984, 1.330000E+2, 3.513981E+5, 3.597403E+5, 2.125386E+3, 2.097571E+3, 6.986273E+2, 6.466669E+2, 7.071523E+2
6988, 1.330000E+2, 1.637683E+5, 1.694540E+5, 1.469441E+3, 1.429221E+3, 5.059625E+2, 4.262840E+2, 5.281774E+2
6990, 1.330000E+2, 4.049000E+5, 4.147802E+5, 2.287987E+3, 2.270705E+3, 7.874003E+2, 6.507701E+2, 7.907794E+2
6991, 1.330000E+2, 4.198135E+5, 4.291810E+5, 2.311853E+3, 2.295228E+3, 7.433951E+2, 7.240862E+2, 7.569984E+2
6992, 1.330000E+2, 3.775898E+5, 3.848135E+5, 2.191712E+3, 2.158752E+3, 6.854683E+2, 6.758138E+2, 7.194327E+2
6993, 1.330000E+2, 2.896937E+5, 2.968242E+5, 1.920605E+3, 1.895320E+3, 6.178869E+2, 5.985779E+2, 6.333823E+2
6996, 1.330000E+2, 4.254060E+5, 4.347269E+5, 2.325446E+3, 2.312403E+3, 7.634089E+2, 7.192300E+2, 7.638627E+2
7000, 1.340000E+2, 3.432889E+5, 3.522369E+5, 2.083881E+3, 2.073107E+3, 6.814037E+2, 6.556649E+2, 6.932401E+2
7001, 1.340000E+2, 3.964180E+5, 4.051797E+5, 2.239946E+3, 2.230485E+3, 7.240862E+2, 6.951227E+2, 7.434531E+2
7002, 1.340000E+2, 3.703195E+5, 3.788947E+5, 2.166746E+3, 2.153191E+3, 7.113519E+2, 6.810562E+2, 7.132539E+2
7003, 1.340000E+2, 4.180425E+5, 4.264779E+5, 2.306543E+3, 2.288016E+3, 7.441193E+2, 7.168068E+2, 7.616614E+2
7004, 1.340000E+2, 4.270838E+5, 4.359387E+5, 2.332484E+3, 2.312374E+3, 7.580313E+2, 7.357488E+2, 7.600106E+2
7005, 1.340000E+2, 3.911983E+5, 4.001930E+5, 2.225339E+3, 2.219643E+3, 7.430669E+2, 6.739215E+2, 7.466487E+2
7006, 1.340000E+2, 3.982822E+5, 4.069040E+5, 2.247892E+3, 2.231141E+3, 7.218174E+2, 7.082142E+2, 7.333641E+2
7007, 1.340000E+2, 3.216644E+5, 3.291211E+5, 2.017227E+3, 2.001954E+3, 6.737574E+2, 6.307466E+2, 6.758813E+2
7008, 1.340000E+2, 1.174434E+5, 1.219640E+5, 1.230715E+3, 1.204242E+3, 4.054883E+2, 3.668703E+2, 4.152586E+2
7009, 1.340000E+2, 3.568974E+5, 3.645871E+5, 2.128669E+3, 2.099502E+3, 6.758138E+2, 6.661593E+2, 6.938483E+2
7010, 1.340000E+2, 5.064979E+5, 5.774766E+5, 3.083622E+3, 2.853498E+3, 1.081881E+3, 7.493134E+2, 1.089721E+3
7014, 1.340000E+2, 2.928628E+5, 2.993874E+5, 1.933001E+3, 1.906480E+3, 6.178869E+2, 5.889235E+2, 6.393102E+2
7015, 1.340000E+2, 3.067509E+5, 3.147669E+5, 1.972189E+3, 1.949945E+3, 6.371959E+2, 6.178869E+2, 6.453346E+2
7017, 1.340000E+2, 4.660452E+5, 4.755991E+5, 2.442198E+3, 2.420447E+3, 8.275244E+2, 7.320608E+2, 8.341473E+2
7018, 1.340000E+2, 2.442077E+5, 2.506391E+5, 1.765032E+3, 1.738782E+3, 5.734473E+2, 5.529702E+2, 5.792690E+2
7019, 1.340000E+2, 3.173768E+5, 3.252529E+5, 2.006694E+3, 1.988978E+3, 6.485399E+2, 6.280627E+2, 6.610328E+2
7021, 1.340000E+2, 4.629693E+5, 4.733155E+5, 2.454720E+3, 2.429850E+3, 8.302855E+2, 7.144317E+2, 8.463506E+2
7022, 1.340000E+2, 3.437549E+5, 3.516311E+5, 2.089375E+3, 2.066185E+3, 6.565048E+2, 6.565048E+2, 6.816547E+2
7025, 1.340000E+2, 3.720905E+5, 3.808055E+5, 2.174547E+3, 2.158356E+3, 6.951227E+2, 6.854683E+2, 7.099810E+2
7026, 1.340000E+2, 1.432623E+5, 1.482024E+5, 1.381518E+3, 1.343817E+3, 4.882368E+2, 4.017230E+2, 4.901967E+2
7027, 1.340000E+2, 1.108255E+5, 1.158588E+5, 1.242416E+3, 1.219718E+3, 4.666591E+2, 3.371442E+2, 4.679142E+2
7028, 1.340000E+2, 1.968575E+5, 2.032423E+5, 1.594612E+3, 1.574636E+3, 5.527964E+2, 4.708974E+2, 5.532598E+2
7029, 1.340000E+2, 1.100799E+5, 1.152996E+5, 1.206173E+3, 1.183630E+3, 4.168999E+2, 3.523596E+2, 4.378694E+2
7030, 1.340000E+2, 1.767243E+5, 1.858588E+5, 1.682892E+3, 1.651496E+3, 6.786232E+2, 3.588764E+2, 6.871675E+2
7031, 1.340000E+2, 3.899866E+5, 3.984686E+5, 2.223273E+3, 2.207661E+3, 7.236324E+2, 6.963295E+2, 7.315105E+2
7036, 1.340000E+2, 3.647269E+5, 3.737682E+5, 2.152390E+3, 2.145303E+3, 6.854683E+2, 6.758138E+2, 7.132539E+2
7038, 1.340000E+2, 3.939946E+5, 4.028028E+5, 2.236577E+3, 2.222810E+3, 7.240862E+2, 6.854683E+2, 7.493906E+2
7039, 1.340000E+2, 3.445938E+5, 3.530292E+5, 2.094482E+3, 2.065644E+3, 6.758524E+2, 6.553656E+2, 6.884515E+2
7040, 1.340000E+2, 3.526098E+5, 3.610918E+5, 2.110142E+3, 2.104677E+3, 6.990135E+2, 6.536761E+2, 6.993997E+2
7041, 1.340000E+2, 4.300665E+5, 4.399000E+5, 2.342033E+3, 2.322733E+3, 7.802560E+2, 7.293286E+2, 7.819551E+2
7042, 1.340000E+2, 1.358056E+5, 1.408388E+5, 1.336808E+3, 1.303230E+3, 4.437393E+2, 4.027754E+2, 4.538669E+2
7044, 1.340000E+2, 1.496005E+5, 1.545406E+5, 1.383178E+3, 1.358000E+3, 4.537607E+2, 4.247972E+2, 4.620056E+2
7045, 1.340000E+2, 3.474833E+5, 3.569906E+5, 2.113434E+3, 2.094830E+3, 6.790191E+2, 6.579530E+2, 6.930374E+2
7046, 1.340000E+2, 3.743275E+5, 3.834154E+5, 2.174653E+3, 2.165114E+3, 7.178784E+2, 6.771364E+2, 7.235745E+2
7048, 1.350000E+2, 2.805592E+5, 2.877829E+5, 1.885308E+3, 1.875393E+3, 6.082324E+2, 5.889235E+2, 6.242685E+2
7050, 1.350000E+2, 3.743275E+5, 3.831358E+5, 2.186094E+3, 2.172288E+3, 7.240862E+2, 6.661593E+2, 7.307478E+2
7052, 1.350000E+2, 1.316112E+5, 1.381824E+5, 1.355480E+3, 1.297910E+3, 4.654233E+2, 3.782820E+2, 4.702023E+2
7054, 1.350000E+2, 1.466178E+5, 1.516045E+5, 1.386480E+3, 1.361581E+3, 4.537607E+2, 4.054883E+2, 4.718821E+2
7055, 1.350000E+2, 2.874567E+5, 2.943075E+5, 1.908913E+3, 1.883773E+3, 6.275414E+2, 5.792690E+2, 6.427278E+2
7059, 1.350000E+2, 4.251264E+5, 4.339347E+5, 2.325639E+3, 2.308242E+3, 7.767900E+2, 7.097783E+2, 7.793291E+2
7060, 1.350000E+2, 3.438481E+5, 3.526098E+5, 2.092706E+3, 2.076187E+3, 6.854683E+2, 6.371959E+2, 6.911548E+2
7062, 1.350000E+2, 1.039281E+5, 1.079361E+5, 1.170703E+3, 1.127518E+3, 3.938932E+2, 3.482179E+2, 3.939415E+2
7065, 1.350000E+2, 4.029427E+5, 4.118441E+5, 2.261456E+3, 2.233671E+3, 7.337407E+2, 6.951227E+2, 7.493906E+2
7066, 1.350000E+2, 3.100132E+5, 3.178894E+5, 1.987926E+3, 1.973502E+3, 6.468503E+2, 6.178869E+2, 6.540139E+2
7067, 1.350000E+2, 4.190678E+5, 4.282955E+5, 2.314006E+3, 2.293326E+3, 7.530593E+2, 7.258819E+2, 7.563225E+2
7068, 1.350000E+2, 3.105725E+5, 3.180758E+5, 1.977962E+3, 1.955834E+3, 6.468503E+2, 6.178869E+2, 6.540139E+2
7069, 1.350000E+2, 3.249267E+5, 3.335951E+5, 2.032404E+3, 2.024313E+3, 6.621913E+2, 6.417142E+2, 6.722899E+2
7073, 1.350000E+2, 3.109453E+5, 3.178894E+5, 1.986883E+3, 1.964011E+3, 6.371959E+2, 6.082324E+2, 6.543712E+2
7074, 1.350000E+2, 3.780558E+5, 3.876564E+5, 2.202632E+3, 2.179885E+3, 7.144317E+2, 6.758138E+2, 7.215085E+2
7077, 1.350000E+2, 3.417043E+5, 3.499999E+5, 2.081912E+3, 2.046799E+3, 6.758138E+2, 6.468503E+2, 6.848600E+2
7080, 1.350000E+2, 2.923035E+5, 2.989680E+5, 1.924274E+3, 1.901981E+3, 6.353422E+2, 5.963960E+2, 6.393102E+2
7081, 1.350000E+2, 3.525166E+5, 3.607656E+5, 2.126487E+3, 2.109234E+3, 7.299368E+2, 6.177711E+2, 7.304968E+2
7082, 1.350000E+2, 3.997736E+5, 4.082556E+5, 2.251000E+3, 2.247361E+3, 7.476238E+2, 7.056172E+2, 7.577996E+2
7084, 1.350000E+2, 8.929426E+4, 9.390810E+4, 1.089779E+3, 1.065044E+3, 3.841712E+2, 3.128728E+2, 3.858124E+2
7085, 1.350000E+2, 3.445006E+5, 3.520505E+5, 2.092252E+3, 2.067845E+3, 6.565048E+2, 6.565048E+2, 6.938483E+2
7087, 1.360000E+2, 1.235952E+5, 1.285819E+5, 1.290582E+3, 1.240089E+3, 4.644772E+2, 3.462097E+2, 4.687155E+2
7089, 1.360000E+2, 3.836484E+5, 3.923634E+5, 2.205325E+3, 2.179799E+3, 7.047772E+2, 6.854683E+2, 7.261426E+2
7092, 1.360000E+2, 3.181224E+5, 3.259986E+5, 2.014369E+3, 1.989770E+3, 6.468697E+2, 6.392716E+2, 6.599032E+2
7094, 1.360000E+2, 4.055525E+5, 4.142209E+5, 2.267259E+3, 2.244889E+3, 7.372935E+2, 7.168068E+2, 7.418215E+2
7096, 1.360000E+2, 3.284686E+5, 3.365312E+5, 2.041218E+3, 2.022537E+3, 6.803611E+2, 6.375530E+2, 6.835663E+2
7097, 1.360000E+2, 3.667776E+5, 3.757722E+5, 2.163859E+3, 2.150439E+3, 6.999114E+2, 6.793763E+2, 7.063606E+2
7100, 1.360000E+2, 4.589613E+5, 4.692609E+5, 2.414885E+3, 2.395422E+3, 7.799567E+2, 7.628586E+2, 7.917255E+2
7102, 1.360000E+2, 4.545805E+5, 4.649267E+5, 2.404227E+3, 2.383035E+3, 7.790781E+2, 7.542855E+2, 7.824861E+2
7103, 1.360000E+2, 4.030359E+5, 4.123568E+5, 2.261920E+3, 2.255760E+3, 7.577707E+2, 6.895038E+2, 7.666045E+2
7105, 1.360000E+2, 4.031291E+5, 4.123568E+5, 2.268224E+3, 2.255625E+3, 7.649825E+2, 6.742498E+2, 7.723586E+2
7106, 1.360000E+2, 4.566311E+5, 4.661850E+5, 2.406892E+3, 2.393732E+3, 7.723586E+2, 7.433951E+2, 8.013800E+2
7108, 1.360000E+2, 9.824232E+4, 1.015978E+5, 1.133823E+3, 1.096431E+3, 3.968765E+2, 3.298550E+2, 3.968958E+2
7109, 1.360000E+2, 4.618508E+5, 4.708920E+5, 2.425090E+3, 2.398927E+3, 7.985706E+2, 7.474501E+2, 8.013800E+2
7110, 1.360000E+2, 9.292941E+4, 9.656456E+4, 1.117641E+3, 1.077624E+3, 3.973399E+2, 3.072636E+2, 4.000528E+2
7111, 1.360000E+2, 2.622902E+5, 2.693275E+5, 1.833435E+3, 1.817292E+3, 5.985779E+2, 5.599600E+2, 6.176649E+2
