CLASS,DATE,TIME,FRAME,MINOR DIAMETER,MAJOR DIAMETER,ASPECT RATIO,BOUNDING RECT WIDTH,BOUNDING RECT HEIGHT,BOUNDING RECT DIAGONAL,PERIMETER,CONVEX HULL PERIMETER,HOLES' PERIMETER,MAX FERET DIAMETER,EQUIVALENT ELLIPSE MAJOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS,EQUIVALENT ELLIPSE MINOR AXIS (FERET),EQUIVALENT RECT LONG SIDE,EQUIVALENT RECT SHORT SIDE,EQUIVALENT RECT DIAGONAL,EQUIVALENT RECT SHORT SIDE (FERET),AVERAGE HORIZ. SEGMENT LENGTH,AVERAGE VERT. SEGMENT LENGTH,HYDRAULIC RADIUS,WADDEL DISK DIAMETER,AREA,HOLES' AREA,PARTICLE & HOLES' AREA,CONVEX HULL AREA,IMAGE AREA,NUMBER OF HOLES,NUMBER OF HORIZ. SEGMENTS,NUMBER OF VERT. SEGMENTS,ORIENTATION,MAX FERET DIAMETER ORIENTATION,% AREA/IMAGE AREA,% AREA/(PARTICLE & HOLES' AREA),RATIO OF EQUIVALENT ELLIPSE AXES,RATIO OF EQUIVALENT RECT SIDES,ELONGATION FACTOR,COMPACTNESS FACTOR,HEYWOOD CIRCULARITY FACTOR,TYPE FACTOR,CIRCULARITY,SPHERICITY,CONVEXITY,,
All Particles,10/13/20,10:06:59,7501,695.14,879.19,1.26,794.93,761.73,1100.98,2489.78,2455.90,0.00,845.93,879.19,695.14,739.62,622.45,622.45,880.27,580.90,6315.79,5714.29,192.79,781.76,480000.00,0.00,480000.00,491400.00,230400000.00,0.00,76.00,84.00,171.63,6.79,0.21,100.00,1.26,1.00,1.46,0.75,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:06:59,7501,757.82,925.09,1.22,890.22,792.94,1192.16,2656.52,2640.35,0.00,891.57,925.09,757.82,802.01,664.13,664.13,939.22,629.90,6882.50,6402.33,207.26,837.28,550600.00,0.00,550600.00,561600.00,230400000.00,0.00,80.00,86.00,10.59,23.11,0.24,100.00,1.22,1.00,1.42,0.80,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:06:59,7502,739.45,928.78,1.26,863.64,792.19,1171.94,2637.27,2616.18,0.00,901.39,928.78,739.45,779.36,659.32,659.32,932.42,612.11,5993.33,6659.26,204.53,828.73,539400.00,0.00,539400.00,551750.00,230400000.00,0.00,90.00,81.00,112.78,86.82,0.23,100.00,1.26,1.00,1.47,0.74,1.01,0.99,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:06:59,7511,706.41,906.97,1.28,807.38,780.05,1122.64,2553.80,2522.82,0.00,860.93,906.97,706.41,762.45,638.45,638.45,902.90,598.83,6290.00,6136.59,197.04,800.43,503200.00,0.00,503200.00,515550.00,230400000.00,0.00,80.00,82.00,141.62,149.26,0.22,100.00,1.28,1.00,1.44,0.77,1.02,0.99,0.98,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:00,7515,762.02,903.95,1.19,867.63,807.48,1185.24,2626.37,2613.60,0.00,872.35,903.95,762.02,807.79,656.59,656.59,928.56,634.43,6440.48,6290.70,205.99,829.95,541000.00,0.00,541000.00,553450.00,230400000.00,0.00,84.00,86.00,25.60,28.03,0.23,100.00,1.19,1.00,1.38,0.75,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:00,7521,726.88,888.26,1.22,820.89,786.47,1136.83,2549.69,2519.99,0.00,854.40,888.26,726.88,774.46,637.42,637.42,901.45,608.26,6109.64,6184.15,198.89,803.53,507100.00,0.00,507100.00,519700.00,230400000.00,0.00,83.00,82.00,54.87,69.44,0.22,100.00,1.22,1.00,1.40,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:00,7523,754.69,893.49,1.18,830.49,814.00,1162.89,2598.12,2574.47,0.00,862.84,893.49,754.69,798.32,649.53,649.53,918.57,627.00,6458.54,6380.72,203.84,821.16,529600.00,0.00,529600.00,541000.00,230400000.00,0.00,82.00,83.00,42.46,32.22,0.23,100.00,1.18,1.00,1.38,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:00,7531,708.11,861.10,1.22,829.46,764.01,1127.70,2476.60,2450.91,0.00,831.69,861.10,708.11,750.61,619.15,619.15,875.61,589.53,5986.25,6139.74,193.37,780.87,478900.00,0.00,478900.00,490300.00,230400000.00,0.00,80.00,78.00,99.57,108.22,0.21,100.00,1.22,1.00,1.41,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:01,7541,724.03,891.58,1.23,846.55,768.85,1143.58,2551.41,2543.07,0.00,874.64,891.58,724.03,755.59,637.85,637.85,902.06,593.44,5827.59,6584.42,198.71,803.45,507000.00,0.00,507000.00,519050.00,230400000.00,0.00,87.00,77.00,96.58,95.91,0.22,100.00,1.23,1.00,1.47,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:01,7545,702.86,825.86,1.17,792.36,742.76,1086.06,2409.08,2370.78,0.00,806.23,825.86,702.86,735.07,602.27,602.27,851.74,577.32,6078.67,5920.78,189.24,761.89,455900.00,0.00,455900.00,465450.00,230400000.00,0.00,75.00,77.00,138.32,156.61,0.20,100.00,1.17,1.00,1.40,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:01,7548,718.28,913.43,1.27,856.07,778.55,1157.15,2581.35,2533.88,0.00,873.21,913.43,718.28,767.48,645.34,645.34,912.65,602.77,6208.43,6441.25,199.62,810.00,515300.00,0.00,515300.00,526350.00,230400000.00,0.00,83.00,80.00,64.38,50.11,0.22,100.00,1.27,1.00,1.45,0.80,1.01,0.99,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:01,7551,715.14,881.12,1.23,840.25,764.77,1136.17,2520.92,2512.18,0.00,842.20,881.12,715.14,767.47,630.23,630.23,891.28,602.77,6035.37,6035.37,196.32,793.80,494900.00,0.00,494900.00,507650.00,230400000.00,0.00,82.00,82.00,141.65,150.09,0.21,100.00,1.23,1.00,1.40,0.76,1.01,0.99,0.99,0.98,0.97,0.00,0.00
All Particles,10/13/20,10:07:02,7560,757.41,935.83,1.24,888.09,794.29,1191.47,2674.47,2648.56,0.00,895.38,935.83,757.41,808.91,668.62,668.62,945.57,635.32,6326.14,6872.84,208.15,841.91,556700.00,0.00,556700.00,568850.00,230400000.00,0.00,88.00,81.00,74.10,69.74,0.24,100.00,1.24,1.00,1.41,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:02,7560,733.47,941.56,1.28,849.89,793.42,1162.68,2651.36,2625.34,0.00,880.51,941.56,733.47,806.30,662.84,662.84,937.40,633.27,6163.64,6381.18,204.57,831.03,542400.00,0.00,542400.00,557600.00,230400000.00,0.00,88.00,85.00,125.36,91.95,0.24,100.00,1.28,1.00,1.39,0.73,1.02,0.99,0.98,0.97,0.97,0.00,0.00
All Particles,10/13/20,10:07:02,7562,739.47,932.20,1.26,876.96,791.50,1181.33,2643.24,2623.06,0.00,882.55,932.20,739.47,798.74,660.81,660.81,934.53,627.33,6222.99,6767.50,204.82,830.26,541400.00,0.00,541400.00,553650.00,230400000.00,0.00,87.00,80.00,93.94,109.87,0.23,100.00,1.26,1.00,1.41,0.81,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:02,7563,728.47,928.27,1.27,868.52,787.48,1172.37,2621.26,2598.55,0.00,882.04,928.27,728.47,784.62,655.32,655.32,926.76,616.24,6035.23,6556.79,202.61,822.32,531100.00,0.00,531100.00,543550.00,230400000.00,0.00,88.00,81.00,119.50,93.90,0.23,100.00,1.27,1.00,1.43,0.75,1.01,0.99,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:02,7579,745.17,937.37,1.26,890.00,780.00,1183.43,2660.11,2644.34,0.00,906.09,937.37,745.17,787.55,665.03,665.03,940.49,618.54,6028.57,7033.33,206.23,835.76,548600.00,0.00,548600.00,560450.00,230400000.00,0.00,91.00,78.00,97.32,100.81,0.24,100.00,1.26,1.00,1.46,0.79,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:02,7581,756.46,903.68,1.19,850.52,794.10,1163.60,2617.99,2604.02,0.00,888.14,903.68,756.46,785.47,654.50,654.50,925.60,616.90,6547.56,6391.67,205.08,826.80,536900.00,0.00,536900.00,547900.00,230400000.00,0.00,82.00,84.00,142.06,125.84,0.23,100.00,1.19,1.00,1.44,0.78,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:03,7584,719.81,845.69,1.17,801.72,776.35,1116.01,2467.02,2417.09,0.00,804.11,845.69,719.81,776.34,616.75,616.75,872.22,609.74,5976.25,5976.25,193.80,780.22,478100.00,0.00,478100.00,490300.00,230400000.00,0.00,80.00,80.00,64.58,111.14,0.21,100.00,1.17,1.00,1.32,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:03,7594,761.27,893.80,1.17,871.33,802.81,1184.79,2608.09,2586.45,0.00,873.21,893.80,761.27,795.18,652.02,652.02,922.10,624.53,6213.95,6597.53,204.90,824.88,534400.00,0.00,534400.00,545350.00,230400000.00,0.00,86.00,81.00,63.32,76.76,0.23,100.00,1.17,1.00,1.40,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:03,7603,743.56,910.12,1.22,848.92,793.15,1161.78,2610.74,2594.26,0.00,872.81,910.12,743.56,794.82,652.68,652.68,923.03,624.25,6561.73,6180.23,203.58,822.63,531500.00,0.00,531500.00,544850.00,230400000.00,0.00,81.00,86.00,2.26,161.98,0.23,100.00,1.22,1.00,1.40,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:04,7605,697.87,799.12,1.15,782.57,723.94,1066.07,2356.83,2339.94,0.00,791.20,799.12,697.87,719.58,589.21,589.21,833.27,565.15,5688.31,6000.00,185.84,746.78,438000.00,0.00,438000.00,447150.00,230400000.00,0.00,77.00,73.00,99.63,106.14,0.19,100.00,1.15,1.00,1.40,0.78,1.00,1.00,1.00,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:04,7607,743.54,885.99,1.19,830.00,790.00,1145.86,2569.43,2534.08,0.00,870.00,885.99,743.54,773.82,642.36,642.36,908.43,607.76,6549.37,6233.73,201.37,811.65,517400.00,0.00,517400.00,528750.00,230400000.00,0.00,79.00,83.00,22.24,43.60,0.22,100.00,1.19,1.00,1.43,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:04,7612,739.86,885.41,1.20,800.00,800.00,1131.37,2563.19,2547.07,0.00,852.76,885.41,739.86,784.91,640.80,640.80,906.22,616.47,6431.25,6431.25,200.73,809.37,514500.00,0.00,514500.00,525700.00,230400000.00,0.00,80.00,80.00,30.84,39.29,0.22,100.00,1.20,1.00,1.38,0.80,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:04,7614,735.17,861.27,1.17,840.00,780.00,1146.30,2515.50,2478.10,0.00,842.91,861.27,735.17,767.80,628.87,628.87,889.36,603.03,5920.24,6375.64,197.69,795.73,497300.00,0.00,497300.00,508300.00,230400000.00,0.00,84.00,78.00,88.11,85.24,0.22,100.00,1.17,1.00,1.40,0.76,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:04,7622,732.04,877.66,1.20,826.18,801.23,1150.89,2538.83,2481.40,0.00,832.17,877.66,732.04,789.34,634.71,634.71,897.61,619.95,6229.63,6307.50,198.75,801.55,504600.00,0.00,504600.00,515900.00,230400000.00,0.00,81.00,80.00,23.90,57.26,0.22,100.00,1.20,1.00,1.34,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:05,7627,773.13,952.71,1.23,890.00,810.00,1203.41,2725.58,2712.17,0.00,940.21,952.71,773.13,798.78,681.40,681.40,963.64,627.36,6427.78,7141.98,212.25,858.24,578500.00,0.00,578500.00,589850.00,230400000.00,0.00,90.00,81.00,105.52,119.29,0.25,100.00,1.23,1.00,1.50,0.80,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:05,7632,747.82,928.60,1.24,860.91,819.58,1188.65,2648.58,2624.29,0.00,870.92,928.60,747.82,815.84,662.15,662.15,936.42,640.76,6492.86,6341.86,205.92,833.32,545400.00,0.00,545400.00,558050.00,230400000.00,0.00,84.00,86.00,29.28,15.31,0.24,100.00,1.24,1.00,1.36,0.75,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:05,7635,770.70,902.02,1.17,878.57,805.00,1191.60,2635.59,2629.40,0.00,890.51,902.02,770.70,796.82,658.90,658.90,931.82,625.82,6500.00,6423.53,207.16,833.78,546000.00,0.00,546000.00,557300.00,230400000.00,0.00,84.00,85.00,135.37,124.94,0.24,100.00,1.17,1.00,1.42,0.77,1.01,0.99,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:05,7648,730.87,954.84,1.31,879.47,807.68,1194.07,2671.17,2637.39,0.00,902.50,954.84,730.87,792.59,667.79,667.79,944.40,622.50,6766.67,6373.26,205.19,835.38,548100.00,0.00,548100.00,561800.00,230400000.00,0.00,81.00,86.00,178.88,21.45,0.24,100.00,1.31,1.00,1.45,0.79,1.02,1.00,0.98,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7650,727.84,934.67,1.28,848.43,792.30,1160.85,2631.60,2612.91,0.00,869.77,934.67,727.84,801.33,657.90,657.90,930.41,629.36,6285.88,6596.30,203.03,824.80,534300.00,0.00,534300.00,547400.00,230400000.00,0.00,85.00,81.00,79.47,107.39,0.23,100.00,1.28,1.00,1.38,0.79,1.02,1.00,0.98,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7651,749.82,931.55,1.24,883.88,820.24,1205.84,2656.48,2618.47,0.00,895.88,931.55,749.82,794.11,664.12,664.12,939.21,623.69,6530.95,6609.64,206.51,835.76,548600.00,0.00,548600.00,558750.00,230400000.00,0.00,84.00,83.00,51.94,56.84,0.24,100.00,1.24,1.00,1.44,0.80,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7654,731.59,887.76,1.21,846.89,775.10,1148.04,2555.48,2544.21,0.00,860.93,887.76,731.59,770.37,638.87,638.87,903.50,605.04,6145.78,6456.96,199.61,805.90,510100.00,0.00,510100.00,520900.00,230400000.00,0.00,83.00,79.00,119.89,120.74,0.22,100.00,1.21,1.00,1.42,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7656,741.61,931.39,1.26,886.24,797.83,1192.45,2644.80,2623.51,0.00,890.51,931.39,741.61,795.04,661.20,661.20,935.08,624.42,6615.85,6027.78,205.12,831.10,542500.00,0.00,542500.00,556050.00,230400000.00,0.00,82.00,90.00,169.47,167.68,0.24,100.00,1.26,1.00,1.43,0.76,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7658,695.65,905.45,1.30,840.00,770.00,1139.52,2536.49,2490.06,0.00,853.29,905.45,695.65,757.34,634.12,634.12,896.79,594.82,5889.29,6342.31,195.03,793.64,494700.00,0.00,494700.00,507550.00,230400000.00,0.00,84.00,78.00,90.98,100.12,0.21,100.00,1.30,1.00,1.43,0.76,1.02,1.00,0.98,0.97,0.97,0.00,0.00
All Particles,10/13/20,10:07:06,7658,700.24,825.87,1.18,758.28,750.17,1066.65,2405.31,2393.70,0.00,787.72,825.87,700.24,751.93,601.33,601.33,850.41,590.57,5898.70,5976.32,188.83,760.46,454200.00,0.00,454200.00,465200.00,230400000.00,0.00,77.00,76.00,174.58,110.05,0.20,100.00,1.18,1.00,1.33,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7659,737.51,912.06,1.24,864.43,781.92,1165.61,2605.60,2586.54,0.00,866.08,912.06,737.51,794.96,651.40,651.40,921.22,624.36,6289.29,6365.06,202.76,820.15,528300.00,0.00,528300.00,540750.00,230400000.00,0.00,84.00,83.00,53.86,53.92,0.23,100.00,1.24,1.00,1.39,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7662,754.10,930.32,1.23,890.88,805.64,1201.13,2660.32,2653.78,0.00,909.07,930.32,754.10,787.77,665.08,665.08,940.56,618.71,6559.52,6482.35,207.12,837.59,551000.00,0.00,551000.00,562450.00,230400000.00,0.00,84.00,85.00,41.14,50.36,0.24,100.00,1.23,1.00,1.47,0.77,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7664,758.21,932.50,1.23,876.81,813.17,1195.85,2669.84,2660.78,0.00,891.85,932.50,758.21,811.04,667.46,667.46,943.93,636.99,6382.76,6532.94,207.99,840.85,555300.00,0.00,555300.00,568100.00,230400000.00,0.00,87.00,85.00,125.56,149.70,0.24,100.00,1.23,1.00,1.40,0.76,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7666,743.46,938.66,1.26,890.95,777.82,1182.71,2660.01,2608.51,0.00,896.44,938.66,743.46,795.53,665.00,665.00,940.46,624.81,6448.24,6373.26,206.05,835.38,548100.00,0.00,548100.00,560100.00,230400000.00,0.00,85.00,86.00,39.27,51.34,0.24,100.00,1.26,1.00,1.43,0.75,1.01,0.99,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7666,744.31,937.77,1.26,869.48,815.51,1192.08,2659.62,2636.67,0.00,893.76,937.77,744.31,799.05,664.91,664.91,940.32,627.58,6449.41,6526.19,206.12,835.46,548200.00,0.00,548200.00,560900.00,230400000.00,0.00,85.00,84.00,141.24,139.54,0.24,100.00,1.26,1.00,1.42,0.77,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7667,766.28,906.73,1.18,869.72,800.78,1182.23,2637.20,2618.68,0.00,873.21,906.73,766.28,810.56,659.30,659.30,932.39,636.61,6737.04,6420.00,206.92,833.55,545700.00,0.00,545700.00,555900.00,230400000.00,0.00,81.00,85.00,10.61,23.63,0.24,100.00,1.18,1.00,1.37,0.79,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7669,733.93,877.30,1.20,833.65,786.91,1146.38,2540.92,2503.10,0.00,852.76,877.30,733.93,771.25,635.23,635.23,898.35,605.74,6401.27,6243.21,199.02,802.42,505700.00,0.00,505700.00,516550.00,230400000.00,0.00,79.00,81.00,40.41,50.71,0.22,100.00,1.20,1.00,1.41,0.79,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7669,742.07,887.75,1.20,828.90,791.23,1145.92,2570.32,2537.20,0.00,858.43,887.75,742.07,783.07,642.58,642.58,908.75,615.02,6467.50,6087.06,201.30,811.65,517400.00,0.00,517400.00,527950.00,230400000.00,0.00,80.00,85.00,20.26,171.96,0.22,100.00,1.20,1.00,1.40,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:06,7670,718.28,859.18,1.20,790.00,770.00,1103.18,2487.75,2462.59,0.00,818.84,859.18,718.28,769.22,621.94,621.94,879.55,604.15,6135.44,6294.81,194.83,785.58,484700.00,0.00,484700.00,494700.00,230400000.00,0.00,79.00,77.00,52.19,61.56,0.21,100.00,1.20,1.00,1.36,0.80,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7674,741.69,915.16,1.23,857.22,793.40,1168.04,2616.80,2597.48,0.00,865.56,915.16,741.69,801.32,654.20,654.20,925.18,629.36,6346.43,6422.89,203.72,823.87,533100.00,0.00,533100.00,544750.00,230400000.00,0.00,84.00,83.00,40.99,49.69,0.23,100.00,1.23,1.00,1.38,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7675,739.87,867.16,1.17,827.07,785.84,1140.87,2532.22,2529.74,0.00,854.93,867.16,739.87,768.48,633.06,633.06,895.28,603.56,6071.08,6298.75,199.00,800.99,503900.00,0.00,503900.00,516000.00,230400000.00,0.00,83.00,80.00,81.55,65.83,0.22,100.00,1.17,1.00,1.42,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7675,749.64,882.52,1.18,838.90,798.75,1158.34,2572.28,2563.03,0.00,851.47,882.52,749.64,793.58,643.07,643.07,909.44,623.28,6414.81,6260.24,202.00,813.37,519600.00,0.00,519600.00,530700.00,230400000.00,0.00,81.00,83.00,155.20,146.50,0.23,100.00,1.18,1.00,1.37,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7680,745.63,913.23,1.22,887.56,789.98,1188.21,2618.99,2593.31,0.00,891.85,913.23,745.63,779.20,654.75,654.75,925.95,611.98,6685.00,6218.60,204.20,825.18,534800.00,0.00,534800.00,545800.00,230400000.00,0.00,80.00,86.00,155.12,162.38,0.23,100.00,1.22,1.00,1.46,0.78,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7680,732.83,888.69,1.21,834.39,791.96,1150.39,2558.82,2544.42,0.00,840.77,888.69,732.83,792.32,639.71,639.71,904.68,622.28,6162.65,6314.81,199.90,807.01,511500.00,0.00,511500.00,523200.00,230400000.00,0.00,83.00,81.00,124.15,116.87,0.22,100.00,1.21,1.00,1.35,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7681,726.48,882.44,1.21,830.00,780.00,1138.99,2539.13,2518.85,0.00,850.94,882.44,726.48,771.03,634.78,634.78,897.72,605.57,5994.05,6373.42,198.30,800.67,503500.00,0.00,503500.00,515300.00,230400000.00,0.00,84.00,79.00,84.01,70.07,0.22,100.00,1.21,1.00,1.41,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7682,719.71,896.41,1.25,834.39,791.96,1150.39,2553.72,2521.12,0.00,849.00,896.41,719.71,776.69,638.43,638.43,902.87,610.01,6333.75,6179.27,198.42,803.21,506700.00,0.00,506700.00,517900.00,230400000.00,0.00,80.00,82.00,36.59,15.02,0.22,100.00,1.25,1.00,1.39,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7685,701.04,875.23,1.25,800.70,780.00,1117.82,2491.08,2460.36,0.00,830.06,875.23,701.04,755.53,622.77,622.77,880.73,593.39,6023.75,6100.00,193.45,783.31,481900.00,0.00,481900.00,492550.00,230400000.00,0.00,80.00,79.00,135.86,111.93,0.21,100.00,1.25,1.00,1.40,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7688,753.27,873.71,1.16,848.53,799.03,1165.53,2562.64,2532.72,0.00,852.12,873.71,753.27,787.97,640.66,640.66,906.03,618.87,6303.66,6381.48,201.71,811.26,516900.00,0.00,516900.00,527350.00,230400000.00,0.00,82.00,81.00,49.22,54.07,0.22,100.00,1.16,1.00,1.38,0.78,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7688,733.07,912.20,1.24,854.08,788.96,1162.72,2599.65,2569.26,0.00,861.45,912.20,733.07,795.02,649.91,649.91,919.12,624.41,6106.98,6327.71,202.03,817.74,525200.00,0.00,525200.00,537900.00,230400000.00,0.00,86.00,83.00,110.48,86.67,0.23,100.00,1.24,1.00,1.38,0.74,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7690,744.19,922.69,1.24,865.98,822.39,1194.26,2633.30,2609.75,0.00,873.16,922.69,744.19,805.29,658.33,658.33,931.01,632.48,6270.93,6344.71,204.80,828.65,539300.00,0.00,539300.00,552250.00,230400000.00,0.00,86.00,85.00,67.45,69.90,0.23,100.00,1.24,1.00,1.38,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7690,755.59,964.04,1.28,899.21,800.13,1203.66,2720.96,2699.22,0.00,915.86,964.04,755.59,813.13,680.24,680.24,962.01,638.63,6356.67,7062.96,210.26,853.48,572100.00,0.00,572100.00,584900.00,230400000.00,0.00,90.00,81.00,80.17,58.39,0.25,100.00,1.28,1.00,1.43,0.79,1.01,1.00,0.99,0.97,0.98,0.00,0.00
All Particles,10/13/20,10:07:07,7691,766.06,898.84,1.17,872.23,808.16,1189.08,2623.53,2604.13,0.00,880.74,898.84,766.06,798.58,655.88,655.88,927.56,627.20,6595.12,6288.37,206.13,829.80,540800.00,0.00,540800.00,552400.00,230400000.00,0.00,82.00,86.00,14.51,12.46,0.23,100.00,1.17,1.00,1.40,0.77,1.01,1.00,0.99,0.99,0.98,0.00,0.00
All Particles,10/13/20,10:07:08,7694,729.76,903.07,1.24,862.67,799.03,1175.86,2579.26,2564.94,0.00,874.19,903.07,729.76,769.32,644.81,644.81,911.91,604.22,6470.00,6312.20,200.68,811.81,517600.00,0.00,517600.00,528200.00,230400000.00,0.00,80.00,82.00,37.10,35.69,0.22,100.00,1.24,1.00,1.45,0.79,1.01,0.99,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:08,7694,759.28,938.23,1.24,868.17,817.94,1192.78,2681.21,2648.63,0.00,901.39,938.23,759.28,807.97,670.30,670.30,947.95,634.58,6216.67,6660.71,208.67,844.02,559500.00,0.00,559500.00,572000.00,230400000.00,0.00,90.00,84.00,118.82,93.18,0.24,100.00,1.24,1.00,1.42,0.74,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:08,7695,697.18,885.56,1.27,831.35,769.49,1132.81,2503.71,2489.22,0.00,835.70,885.56,697.18,760.56,625.93,625.93,885.19,597.34,5913.41,6061.25,193.67,785.74,484900.00,0.00,484900.00,499200.00,230400000.00,0.00,82.00,80.00,79.51,68.96,0.21,100.00,1.27,1.00,1.40,0.75,1.01,1.00,0.99,0.97,0.97,0.00,0.00
All Particles,10/13/20,10:07:08,7697,742.91,908.86,1.22,850.00,800.00,1167.26,2607.65,2589.98,0.00,864.52,908.86,742.91,799.34,651.91,651.91,921.94,627.80,6238.82,6628.75,203.36,821.70,530300.00,0.00,530300.00,542750.00,230400000.00,0.00,85.00,80.00,109.18,131.25,0.23,100.00,1.22,1.00,1.38,0.78,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:08,7698,735.51,897.23,1.22,809.84,801.61,1139.48,2577.25,2559.14,0.00,848.65,897.23,735.51,794.94,644.31,644.31,911.19,624.35,6320.73,6320.73,201.11,812.35,518300.00,0.00,518300.00,529850.00,230400000.00,0.00,82.00,82.00,162.36,158.57,0.22,100.00,1.22,1.00,1.36,0.77,1.01,1.00,0.99,0.98,0.98,0.00,0.00
All Particles,10/13/20,10:07:08,7700,733.51,895.85,1.22,843.21,776.61,1146.35,2572.07,2559.13,0.00,861.63,895.85,733.51,780.09,643.02,643.02,909.36,612.68,6071.76,6293.90,200.66,810.63,516100.00,0.00,516100.00,527900.00,230400000.00,0.00,85.00,82.00,59.73,68.20,0.22,100.00,1.22,1.00,1.41,0.76,1.01,1.00,0.99,0.98,0.98,0.00,0.00
